country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
USA,38.56702,-107.70803,326.62,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.16,81.69,N
USA,38.56721,-107.71354,367,0.5,0.66,2025-07-11,807,N21,VIIRS,h,2.0NRT,300.81,81.69,N
USA,38.56741,-107.71902,338.77,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,325.16,134.08,N
USA,38.56761,-107.72456,334.7,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,317.84,134.08,N
USA,38.56786,-107.73141,367,0.5,0.66,2025-07-11,807,N21,VIIRS,h,2.0NRT,287.41,19.5,N
USA,38.56817,-107.74004,311.9,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.01,19.5,N
USA,38.56841,-107.74674,303.97,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.9,2.85,N
USA,38.56865,-107.7534,299.95,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.05,2.85,N
USA,38.57307,-107.70857,367,0.5,0.66,2025-07-11,807,N21,VIIRS,h,2.0NRT,295.31,81.69,N
USA,38.57347,-107.71957,367,0.5,0.66,2025-07-11,807,N21,VIIRS,h,2.0NRT,325.26,134.08,N
USA,38.57367,-107.72514,331.33,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.87,134.08,N
USA,38.57392,-107.73185,312.43,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.75,19.5,N
USA,38.57423,-107.74033,305.43,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.92,19.5,N
USA,38.57932,-107.71446,306.11,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.22,5.92,N
USA,38.57952,-107.72007,314.08,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,291.42,3.69,N
USA,38.57973,-107.72551,307.58,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.63,3.69,N
USA,38.58002,-85.41133,310.8,0.5,0.49,2025-07-11,807,N21,VIIRS,n,2.0NRT,291.73,2.62,N
USA,38.59134,-107.7133,297.39,0.5,0.66,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.88,1.34,N
USA,38.59581,-82.83114,314.06,0.34,0.56,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.43,1.91,N
USA,38.59975,-82.8254,314.02,0.34,0.56,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.42,1.91,N
USA,38.65655,-108.39288,306.61,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.46,3.11,N
USA,38.65668,-108.39789,315.53,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.59,3.11,N
USA,38.65837,-108.39004,302.85,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.92,2.33,N
USA,38.65854,-108.39512,313.05,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.52,2.33,N
USA,38.65872,-108.40058,302.12,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.89,1.56,N
USA,38.65891,-108.40637,297.05,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.93,1.56,N
USA,38.65911,-108.41231,308.23,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.15,2.81,N
USA,38.66198,-108.36441,301.27,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.44,1.62,N
USA,38.66215,-108.37025,302.65,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.88,1.48,N
USA,38.6623,-108.37544,303.04,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.03,1.48,N
USA,38.66245,-108.38067,299.25,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.79,1.92,N
USA,38.6626,-108.38609,304.93,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.66,1.92,N
USA,38.66309,-108.40331,308.73,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.52,3.45,N
USA,38.66326,-108.40933,312.07,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.22,3.45,N
USA,38.66343,-108.41546,313.41,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.25,4.2,N
USA,38.66363,-108.36112,301.73,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.97,1.89,N
USA,38.66382,-108.36665,305.73,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.04,1.84,N
USA,38.66401,-108.37235,303.23,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.47,1.84,N
USA,38.6642,-108.37774,303.62,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.66,2.11,N
USA,38.66438,-108.38316,309.66,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.46,2.11,N
USA,38.66496,-108.40038,308.24,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.6,3.05,N
USA,38.66516,-108.40643,319.44,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,291.59,3.05,N
USA,38.66537,-108.41257,305.58,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.55,3.03,N
USA,38.66801,-108.35726,305.48,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.11,1.83,N
USA,38.66817,-108.36249,303.98,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,287.5,1.83,N
USA,38.6685,-108.37419,304.56,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.33,2.72,N
USA,38.66867,-108.37988,309.49,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.8,2.17,N
USA,38.66883,-108.38561,310.77,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.42,2.17,N
USA,38.669,-108.39141,299.68,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,287.84,2.93,N
USA,38.66933,-108.40317,304.66,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.07,2.25,N
USA,38.66981,-108.35946,300.53,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.8,1.89,N
USA,38.6702,-108.37106,303.17,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.07,1.84,N
USA,38.67041,-108.37698,308.15,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.44,2.11,N
USA,38.67061,-108.38279,312.62,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.96,2.11,N
USA,38.67081,-108.38863,301.7,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.89,4.5,N
USA,38.67422,-108.35632,306.28,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.08,1.83,N
USA,38.67439,-108.36192,313.05,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.88,1.83,N
USA,38.67456,-108.36777,311.7,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.3,2.72,N
USA,38.67473,-108.37377,307.05,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.83,2.72,N
USA,38.67491,-108.37973,311.37,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.81,2.17,N
USA,38.67508,-108.38557,299.31,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.93,2.17,N
USA,38.67584,-108.35362,311.86,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.27,2.17,N
USA,38.67604,-108.35925,318.95,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,291,2.17,N
USA,38.67624,-108.36504,314.16,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.84,2.62,N
USA,38.67644,-108.37093,311.58,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.3,2.62,N
USA,38.67665,-108.37698,311.95,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.45,1.81,N
USA,38.67685,-108.38287,299.71,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.84,1.81,N
USA,38.68046,-108.35628,315.12,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.71,2.63,N
USA,38.68063,-108.36217,307.35,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.47,2.63,N
USA,38.6808,-108.36797,311.57,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.67,2.71,N
USA,38.68098,-108.37391,312,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.29,2.71,N
USA,38.68207,-108.35352,302.12,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.43,2.17,N
USA,38.68229,-108.35946,300.73,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.25,2.17,N
USA,38.68249,-108.36533,304.2,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.65,2.62,N
USA,38.68269,-108.3712,306.89,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.77,2.62,N
USA,38.6829,-108.37719,299.1,0.54,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.43,1.81,N
USA,38.69512,-90.13277,318.58,0.45,0.39,2025-07-11,807,N21,VIIRS,n,2.0NRT,296.54,3.15,N
USA,38.73788,-90.45876,309.59,0.44,0.38,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.24,0.67,N
USA,38.74101,-86.45644,308.84,0.44,0.46,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.22,1.61,N
USA,38.74157,-86.45454,302.62,0.43,0.46,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.34,1.39,N
USA,38.75198,-108.86663,331.32,0.58,0.7,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.56,5.32,N
USA,38.75219,-108.87442,305.19,0.58,0.7,2025-07-11,807,N21,VIIRS,n,2.0NRT,287.62,4.58,N
USA,38.7533,-108.91387,303.37,0.58,0.7,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.83,3.03,N
USA,38.75873,-108.87905,329.43,0.58,0.7,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.87,6.04,N
USA,38.76155,-84.99795,310.21,0.51,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.41,2.56,N
USA,38.83216,-84.24091,301.38,0.56,0.52,2025-07-11,807,N21,VIIRS,n,2.0NRT,290.63,1.36,N
USA,38.83657,-90.06432,308.17,0.45,0.39,2025-07-11,807,N21,VIIRS,n,2.0NRT,295.17,2.93,N
USA,38.88433,-90.14072,329.49,0.45,0.39,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.93,4.28,N
USA,38.99118,-87.72202,307.23,0.56,0.43,2025-07-11,807,N21,VIIRS,n,2.0NRT,291.82,2.12,N
USA,39.36805,-81.52753,306.69,0.38,0.58,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.62,0.95,N
USA,39.43435,-77.97562,301.92,0.57,0.69,2025-07-11,807,N21,VIIRS,n,2.0NRT,289.19,1.49,N
USA,39.46725,-84.38818,316.45,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.04,2.98,N
USA,39.4701,-84.40007,305.62,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.18,1.45,N
USA,39.47912,-84.3768,315.33,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,291.82,2.99,N
USA,39.48515,-84.36009,306.46,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.45,1.41,N
USA,39.48516,-84.36129,310.07,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.5,2.46,N
USA,39.56009,-77.17052,305.31,0.62,0.71,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.25,1.65,N
USA,39.56093,-77.16949,303.86,0.62,0.71,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.2,2.16,N
USA,39.58434,-75.63425,302.31,0.73,0.76,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.42,4.31,N
USA,39.73222,-82.15017,300.33,0.34,0.56,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.21,0.75,N
USA,39.74379,-104.68108,307.97,0.35,0.56,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.25,0.93,N
USA,39.84536,-108.29504,299.77,0.55,0.68,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.15,1.01,N
USA,39.9759,-86.83519,313.67,0.39,0.44,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.59,1.69,N
USA,39.97884,-86.82931,300.93,0.39,0.44,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.82,1.69,N
USA,40.08907,-104.88918,303.8,0.36,0.57,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.37,0.89,N
USA,40.08915,-104.88886,303.53,0.36,0.57,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.98,0.87,N
USA,40.13787,-110.38712,310.44,0.71,0.75,2025-07-11,807,N21,VIIRS,n,2.0NRT,287.97,2.02,N
USA,40.20322,-103.82232,319.39,0.63,0.54,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.21,4.4,N
USA,40.30148,-79.87872,300.4,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.49,0.72,N
USA,40.31306,-80.60838,307.99,0.39,0.6,2025-07-11,807,N21,VIIRS,n,2.0NRT,278.33,1.35,N
USA,40.31518,-80.60688,296.88,0.39,0.6,2025-07-11,807,N21,VIIRS,n,2.0NRT,278.22,1.31,N
USA,40.3424,-79.89968,301.87,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.65,0.59,N
USA,40.3443,-79.90175,297.73,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.38,0.57,N
USA,40.39125,-79.8584,306.26,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.28,2.72,N
USA,40.39529,-79.85125,306.74,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.11,3.48,N
USA,40.39663,-79.85598,323.48,0.43,0.62,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.39,2.72,N
USA,40.75488,-81.43269,316.3,0.35,0.57,2025-07-11,807,N21,VIIRS,n,2.0NRT,279.67,1.62,N
USA,40.89356,-77.70963,310.24,0.53,0.67,2025-07-11,807,N21,VIIRS,n,2.0NRT,287.08,2.05,N
USA,41.22228,-83.20913,309.42,0.55,0.51,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.91,1.72,N
USA,41.2252,-83.2069,312.53,0.55,0.51,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.72,3.12,N
USA,41.27074,-105.60461,295.42,0.4,0.6,2025-07-11,807,N21,VIIRS,n,2.0NRT,280.4,1.4,N
USA,41.44862,-81.6756,297.05,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,273.64,1.7,N
USA,41.44956,-81.67918,329.13,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,275.43,1.7,N
USA,41.45433,-81.67692,301,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,275.16,0.85,N
USA,41.4591,-81.67467,302.48,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,275.14,0.85,N
USA,41.46004,-81.67827,304.42,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,274.59,1.34,N
USA,41.46052,-83.36401,298.7,0.54,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,281.33,1.3,N
USA,41.46386,-81.67239,301.67,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,277.38,1.02,N
USA,41.46481,-81.67601,314.19,0.32,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,277.08,1.57,N
USA,41.46642,-83.36813,312.73,0.53,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,281.43,2.48,N
USA,41.47277,-105.54365,298.33,0.4,0.6,2025-07-11,807,N21,VIIRS,n,2.0NRT,282.33,0.82,N
USA,41.56766,-84.04452,341.39,0.49,0.49,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.46,14.14,N
USA,41.57037,-84.05579,305.19,0.49,0.49,2025-07-11,807,N21,VIIRS,n,2.0NRT,292.64,5.07,N
USA,41.62036,-87.34539,301.2,0.52,0.42,2025-07-11,807,N21,VIIRS,n,2.0NRT,277.03,1.73,N
USA,41.62163,-87.35142,297.62,0.52,0.41,2025-07-11,807,N21,VIIRS,n,2.0NRT,276.42,1.37,N
USA,41.63034,-87.37414,302.6,0.52,0.41,2025-07-11,807,N21,VIIRS,n,2.0NRT,283.74,2.15,N
USA,41.63106,-83.50307,306.03,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.08,2.22,N
USA,41.63182,-83.5013,305.68,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,293.26,1.89,N
USA,41.67233,-87.46191,305.82,0.51,0.41,2025-07-11,807,N21,VIIRS,n,2.0NRT,284.57,1.49,N
USA,41.67961,-87.42058,299.44,0.52,0.41,2025-07-11,807,N21,VIIRS,n,2.0NRT,281.09,1.45,N
USA,41.74965,-81.28478,296.73,0.33,0.55,2025-07-11,807,N21,VIIRS,n,2.0NRT,266.05,0.46,N
USA,41.75035,-81.28426,295.07,0.33,0.56,2025-07-11,807,N21,VIIRS,n,2.0NRT,265.69,0.35,N
USA,41.78135,-107.11002,299.81,0.49,0.65,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.07,2.12,N
USA,42.26594,-83.43619,303.27,0.51,0.49,2025-07-11,807,N21,VIIRS,n,2.0NRT,285.69,0.59,N
USA,42.27999,-83.11037,301.39,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,271.88,1.02,N
USA,42.29332,-83.16481,300.42,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,279.28,1.53,N
USA,42.2948,-83.17083,305.78,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,278.89,2.22,N
USA,42.29621,-83.15681,300.99,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,279.34,1.53,N
USA,42.30058,-83.15484,301.38,0.52,0.5,2025-07-11,807,N21,VIIRS,n,2.0NRT,276.45,2.54,N
USA,43.25537,-99.70904,308.19,0.42,0.45,2025-07-11,807,N21,VIIRS,n,2.0NRT,286.72,5.02,N
USA,43.2595,-99.70831,337.41,0.42,0.45,2025-07-11,807,N21,VIIRS,n,2.0NRT,288.97,5.02,N
USA,29.30546,-94.82664,312.86,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,295.12,2.06,N
USA,29.37245,-94.92368,332.98,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,297.15,6.16,N
USA,29.37453,-94.93592,309.17,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.83,3.29,N
USA,29.59328,-89.88974,304.81,0.44,0.46,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.84,0.76,N
USA,29.59926,-89.89746,311.66,0.44,0.46,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.17,2.22,N
USA,29.60869,-95.02551,304.46,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,289.41,2.01,N
USA,29.71352,-95.17854,306.05,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.19,1.14,N
USA,29.7247,-95.12169,308.67,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,296.41,2.77,N
USA,29.72749,-95.22141,307.1,0.39,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.29,1.93,N
USA,29.73635,-95.13307,329.91,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.32,3.8,N
USA,29.73778,-95.16204,320.68,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.2,2.8,N
USA,29.74163,-95.12354,309.23,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.61,1.12,N
USA,29.75151,-95.10041,315.42,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.8,1.88,N
USA,29.83515,-93.96417,305.26,0.42,0.38,2025-07-11,809,N21,VIIRS,n,2.0NRT,283.43,1.33,N
USA,29.86974,-94.92753,310.14,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.81,1.41,N
USA,29.87766,-94.91308,308.06,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.01,1.46,N
USA,29.99321,-90.39436,305.03,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.2,1.9,N
USA,29.99573,-90.40668,303.78,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.08,1.85,N
USA,29.99721,-90.39326,304.96,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.67,2.41,N
USA,29.99889,-90.40149,309.83,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.32,1.79,N
USA,29.99973,-90.40559,305.88,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.46,1.79,N
USA,30.03252,-94.04204,306.08,0.42,0.38,2025-07-11,809,N21,VIIRS,n,2.0NRT,289.19,1.73,N
USA,30.04159,-93.3334,309.73,0.44,0.39,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.69,2.44,N
USA,30.0529,-90.66778,308.63,0.39,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.98,2.1,N
USA,30.06376,-90.59761,307.24,0.4,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.01,2.04,N
USA,30.18645,-90.98824,304.87,0.56,0.43,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.74,1.38,N
USA,30.18652,-90.98907,303.24,0.56,0.43,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.6,1.82,N
USA,30.21374,-91.0229,311.62,0.56,0.43,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.89,1.96,N
USA,30.32032,-91.23625,304.58,0.54,0.42,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.94,1.45,N
USA,30.3252,-91.24077,304.9,0.54,0.42,2025-07-11,809,N21,VIIRS,n,2.0NRT,292,1.65,N
USA,30.32888,-91.28035,306.2,0.54,0.42,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.27,1.24,N
USA,30.34051,-94.06401,306.68,0.42,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,295.08,1.47,N
USA,30.34159,-97.62074,305.4,0.39,0.36,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.63,0.35,N
USA,30.34303,-88.48781,309.84,0.51,0.49,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.34,4.92,N
USA,30.58415,-91.24345,305.93,0.54,0.42,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.87,1.06,N
USA,30.64375,-97.43147,310.87,0.39,0.36,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.97,1.13,N
USA,30.6962,-90.33095,304.71,0.4,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,289.23,0.79,N
USA,30.74837,-92.25101,303.13,0.48,0.4,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.04,1.17,N
USA,30.74946,-92.25411,307.65,0.48,0.4,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.3,1.1,N
USA,30.93934,-88.01295,338.2,0.53,0.5,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.73,7.7,N
USA,30.94382,-88.01159,305.02,0.53,0.5,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.1,1.33,N
USA,31.09685,-84.09662,307.56,0.44,0.63,2025-07-11,809,N21,VIIRS,n,2.0NRT,288.48,1.82,N
USA,31.13926,-99.87802,304.26,0.47,0.39,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.43,0.74,N
USA,31.20076,-103.2131,305.15,0.46,0.47,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.43,0.94,N
USA,31.22777,-103.43793,307.31,0.48,0.48,2025-07-11,809,N21,VIIRS,n,2.0NRT,295.17,0.62,N
USA,31.22979,-93.40889,312.96,0.43,0.38,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.47,1.92,N
USA,31.24763,-103.17937,301.51,0.46,0.47,2025-07-11,809,N21,VIIRS,n,2.0NRT,276.26,1.51,N
USA,31.28734,-103.6757,306.75,0.49,0.49,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.03,1.21,N
USA,31.30891,-101.72459,311.24,0.57,0.43,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.16,1.42,N
USA,31.31182,-101.7262,313.75,0.38,0.43,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.01,1.74,N
USA,31.32655,-103.22277,301.05,0.46,0.47,2025-07-11,809,N21,VIIRS,n,2.0NRT,275.06,0.51,N
USA,31.33964,-101.79551,302.64,0.39,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,289.3,1.87,N
USA,31.34008,-101.79955,318.63,0.39,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.91,6.62,N
USA,31.34407,-101.79894,352.91,0.39,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,291.74,6.62,N
USA,31.35232,-96.17147,322.77,0.38,0.36,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.33,1.43,N
USA,31.35381,-94.74246,318.83,0.39,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.84,1.61,N
USA,31.35712,-94.74171,305.72,0.39,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.53,1.61,N
USA,31.36222,-101.77987,327.35,0.39,0.44,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.35,2.3,N
USA,31.42049,-96.15296,304.27,0.38,0.36,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.55,0.39,N
USA,31.4459,-103.34383,307.94,0.47,0.48,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.12,1.08,N
USA,31.51989,-103.41283,296.87,0.48,0.48,2025-07-11,809,N21,VIIRS,n,2.0NRT,281.22,0.65,N
USA,31.58214,-87.48908,305.94,0.55,0.51,2025-07-11,809,N21,VIIRS,n,2.0NRT,290.41,1.5,N
USA,31.59895,-93.53506,304.04,0.42,0.38,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.85,0.29,N
USA,31.6135,-102.26587,301.68,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,282.94,0.73,N
USA,31.62216,-103.36469,303.82,0.48,0.48,2025-07-11,809,N21,VIIRS,n,2.0NRT,282.4,1.62,N
USA,31.7078,-97.59112,312.71,0.4,0.37,2025-07-11,809,N21,VIIRS,n,2.0NRT,294.86,1.42,N
USA,31.75797,-102.14604,328.52,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.87,3.27,N
USA,31.80779,-103.9024,306,0.51,0.5,2025-07-11,809,N21,VIIRS,n,2.0NRT,293.83,1.16,N
USA,31.94127,-89.75745,301.09,0.4,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,288.35,0.57,N
USA,31.97459,-102.0474,308.63,0.41,0.45,2025-07-11,809,N21,VIIRS,n,2.0NRT,292.8,0.87,N
